,Year,StateAbbr,CityName,GeographicLevel,UniqueID,Measure,DataValue,LowConfidenceLimit,HighConfidenceLimit,PopulationCount,GeoLocation,MeasureId,CityFIPS,ShortQuestionText,lats,longs,top5state,geometry
555,2016,MA,Worcester,City,2582000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",31.0,30.2,31.9,181045,"['42.2705425446', ' -71.8079404584']",COREM,2582000,Core preventive services for older men,42.2705425446,-71.8079404584,no,POINT (42.2705425446 -71.8079404584)
556,2016,MA,Springfield,City,2567000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",27.0,26.2,27.9,153060,"['42.1154977999', ' -72.5395254143']",COREM,2567000,Core preventive services for older men,42.1154977999,-72.5395254143,no,POINT (42.1154977999 -72.5395254143)
557,2016,MA,Lynn,City,2537490,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",26.1,25.0,27.1,90329,"['42.4783322881', ' -70.9662372538']",COREM,2537490,Core preventive services for older men,42.4783322881,-70.9662372538,no,POINT (42.4783322881 -70.9662372538)
558,2016,MI,Detroit,City,2622000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",20.8,20.5,21.1,713777,"['42.3847015631', ' -83.1053178776']",COREM,2622000,Core preventive services for older men,42.3847015631,-83.1053178776,yes,POINT (42.3847015631 -83.1053178776)
559,2016,MA,Springfield,City,2567000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",25.2,24.5,25.9,153060,"['42.1154977999', ' -72.5395254143']",COREW,2567000,Core preventive services for older women,42.1154977999,-72.5395254143,no,POINT (42.1154977999 -72.5395254143)
560,2016,MA,Lynn,City,2537490,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",22.4,21.5,23.3,90329,"['42.4783322881', ' -70.9662372538']",COREW,2537490,Core preventive services for older women,42.4783322881,-70.9662372538,no,POINT (42.4783322881 -70.9662372538)
561,2016,MI,Ann Arbor,City,2603000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",38.6,37.4,39.8,113934,"['42.2756833567', ' -83.7311374448']",COREM,2603000,Core preventive services for older men,42.2756833567,-83.7311374448,yes,POINT (42.2756833567 -83.7311374448)
562,2016,MA,Quincy,City,2555745,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",29.4,28.1,30.6,92271,"['42.2492981918', ' -71.0218764062']",COREM,2555745,Core preventive services for older men,42.2492981918,-71.0218764062,no,POINT (42.2492981918 -71.0218764062)
563,2016,MI,Dearborn,City,2621000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",30.1,29.1,31.2,98153,"['42.3126884626', ' -83.2129368006']",COREW,2621000,Core preventive services for older women,42.3126884626,-83.2129368006,yes,POINT (42.3126884626 -83.2129368006)
564,2016,MI,Ann Arbor,City,2603000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",41.2,40.0,42.2,113934,"['42.2756833567', ' -83.7311374448']",COREW,2603000,Core preventive services for older women,42.2756833567,-83.7311374448,yes,POINT (42.2756833567 -83.7311374448)
565,2016,MA,Somerville,City,2562535,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",30.8,29.6,32.1,75754,"['42.3905738858', ' -71.1017450879']",COREW,2562535,Core preventive services for older women,42.3905738858,-71.1017450879,no,POINT (42.3905738858 -71.1017450879)
566,2016,MA,Lowell,City,2537000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",26.1,24.9,27.1,106519,"['42.6388727331', ' -71.321714396']",COREW,2537000,Core preventive services for older women,42.6388727331,-71.321714396,no,POINT (42.6388727331 -71.321714396)
567,2016,MI,Dearborn,City,2621000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",32.0,30.7,33.2,98153,"['42.3126884626', ' -83.2129368006']",COREM,2621000,Core preventive services for older men,42.3126884626,-83.2129368006,yes,POINT (42.3126884626 -83.2129368006)
568,2016,MA,Worcester,City,2582000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",27.9,27.1,28.8,181045,"['42.2705425446', ' -71.8079404584']",COREW,2582000,Core preventive services for older women,42.2705425446,-71.8079404584,no,POINT (42.2705425446 -71.8079404584)
569,2016,MI,Wyoming,City,2688940,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",38.8,37.0,40.5,72125,"['42.8909745661', ' -85.7067229249']",COREM,2688940,Core preventive services for older men,42.8909745661,-85.7067229249,yes,POINT (42.8909745661 -85.7067229249)
570,2016,MI,Rochester Hills,City,2669035,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",32.8,31.6,34.1,70995,"['42.6645256768', ' -83.1563037157']",COREW,2669035,Core preventive services for older women,42.6645256768,-83.1563037157,yes,POINT (42.6645256768 -83.1563037157)
571,2016,MI,Southfield,City,2674900,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",26.1,25.3,26.9,71739,"['42.4765016267', ' -83.2605284738']",COREW,2674900,Core preventive services for older women,42.4765016267,-83.2605284738,yes,POINT (42.4765016267 -83.2605284738)
572,2016,MI,Farmington Hills,City,2627440,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.1,30.1,32.1,79740,"['42.4859956992', ' -83.3771159714']",COREW,2627440,Core preventive services for older women,42.4859956992,-83.3771159714,yes,POINT (42.4859956992 -83.3771159714)
573,2016,MI,Sterling Heights,City,2676460,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.5,30.4,32.5,129699,"['42.580985283', ' -83.0303680858']",COREW,2676460,Core preventive services for older women,42.580985283,-83.0303680858,yes,POINT (42.580985283 -83.0303680858)
574,2016,MI,Livonia,City,2649000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",36.1,35.1,37.1,96942,"['42.3971592737', ' -83.3733073683']",COREW,2649000,Core preventive services for older women,42.3971592737,-83.3733073683,yes,POINT (42.3971592737 -83.3733073683)
575,2016,MI,Wyoming,City,2688940,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.0,29.6,32.4,72125,"['42.8909745661', ' -85.7067229249']",COREW,2688940,Core preventive services for older women,42.8909745661,-85.7067229249,yes,POINT (42.8909745661 -85.7067229249)
576,2016,MI,Flint,City,2629000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",20.0,19.3,20.6,102434,"['43.0236339386', ' -83.6920640313']",COREW,2629000,Core preventive services for older women,43.0236339386,-83.6920640313,yes,POINT (43.0236339386 -83.6920640313)
577,2016,MN,Bloomington,City,2706616,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",40.6,39.4,41.9,82893,"['44.8305852429', ' -93.3150995817']",COREM,2706616,Core preventive services for older men,44.8305852429,-93.3150995817,no,POINT (44.8305852429 -93.3150995817)
578,2016,MI,Farmington Hills,City,2627440,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",36.7,35.7,38.0,79740,"['42.4859956992', ' -83.3771159714']",COREM,2627440,Core preventive services for older men,42.4859956992,-83.3771159714,yes,POINT (42.4859956992 -83.3771159714)
579,2016,MN,Duluth,City,2717000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",44.8,43.4,46.3,86265,"['46.7854703427', ' -92.1342013763']",COREM,2717000,Core preventive services for older men,46.7854703427,-92.1342013763,no,POINT (46.7854703427 -92.1342013763)
580,2016,MI,Sterling Heights,City,2676460,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",29.2,28.1,30.3,129699,"['42.580985283', ' -83.0303680858']",COREM,2676460,Core preventive services for older men,42.580985283,-83.0303680858,yes,POINT (42.580985283 -83.0303680858)
581,2016,MI,Westland,City,2686000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",32.0,30.9,33.1,84094,"['42.3192220455', ' -83.3805461719']",COREW,2686000,Core preventive services for older women,42.3192220455,-83.3805461719,yes,POINT (42.3192220455 -83.3805461719)
582,2016,MI,Flint,City,2629000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",22.9,22.2,23.7,102434,"['43.0236339386', ' -83.6920640313']",COREM,2629000,Core preventive services for older men,43.0236339386,-83.6920640313,yes,POINT (43.0236339386 -83.6920640313)
583,2016,MI,Warren,City,2684000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.5,28.7,30.4,134056,"['42.4934233034', ' -83.0270075248']",COREW,2684000,Core preventive services for older women,42.4934233034,-83.0270075248,yes,POINT (42.4934233034 -83.0270075248)
584,2016,MI,Lansing,City,2646000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",27.0,26.2,27.8,114297,"['42.7090711751', ' -84.5584470022']",COREW,2646000,Core preventive services for older women,42.7090711751,-84.5584470022,yes,POINT (42.7090711751 -84.5584470022)
585,2016,MI,Troy,City,2680700,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",37.6,36.4,38.9,80980,"['42.5817340358', ' -83.1457545154']",COREM,2680700,Core preventive services for older men,42.5817340358,-83.1457545154,yes,POINT (42.5817340358 -83.1457545154)
586,2016,MI,Rochester Hills,City,2669035,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",38.2,36.7,39.5,70995,"['42.6645256768', ' -83.1563037157']",COREM,2669035,Core preventive services for older men,42.6645256768,-83.1563037157,yes,POINT (42.6645256768 -83.1563037157)
587,2016,MI,Warren,City,2684000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",27.8,26.9,28.8,134056,"['42.4934233034', ' -83.0270075248']",COREM,2684000,Core preventive services for older men,42.4934233034,-83.0270075248,yes,POINT (42.4934233034 -83.0270075248)
588,2016,MN,Brooklyn Park,City,2707966,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",38.0,36.8,39.3,75781,"['45.1112033916', ' -93.3505067942']",COREW,2707966,Core preventive services for older women,45.1112033916,-93.3505067942,no,POINT (45.1112033916 -93.3505067942)
589,2016,MN,Bloomington,City,2706616,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",40.6,39.5,41.7,82893,"['44.8305852429', ' -93.3150995817']",COREW,2706616,Core preventive services for older women,44.8305852429,-93.3150995817,no,POINT (44.8305852429 -93.3150995817)
590,2016,MN,Minneapolis,City,2743000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",36.6,36.1,37.1,382578,"['44.9635407967', ' -93.2678345304']",COREW,2743000,Core preventive services for older women,44.9635407967,-93.2678345304,no,POINT (44.9635407967 -93.2678345304)
591,2016,MI,Grand Rapids,City,2634000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",30.4,29.4,31.4,188040,"['42.9614815414', ' -85.6556858473']",COREW,2634000,Core preventive services for older women,42.9614815414,-85.6556858473,yes,POINT (42.9614815414 -85.6556858473)
592,2016,MI,Kalamazoo,City,2642160,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",31.3,29.7,32.8,74262,"['42.2748756474', ' -85.588188576']",COREM,2642160,Core preventive services for older men,42.2748756474,-85.588188576,yes,POINT (42.2748756474 -85.588188576)
593,2016,MN,Duluth,City,2717000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.6,30.5,32.8,86265,"['46.7854703427', ' -92.1342013763']",COREW,2717000,Core preventive services for older women,46.7854703427,-92.1342013763,no,POINT (46.7854703427 -92.1342013763)
594,2016,MI,Southfield,City,2674900,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",29.8,28.9,30.8,71739,"['42.4765016267', ' -83.2605284738']",COREM,2674900,Core preventive services for older men,42.4765016267,-83.2605284738,yes,POINT (42.4765016267 -83.2605284738)
595,2016,MN,Minneapolis,City,2743000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",36.5,36.0,37.0,382578,"['44.9635407967', ' -93.2678345304']",COREM,2743000,Core preventive services for older men,44.9635407967,-93.2678345304,no,POINT (44.9635407967 -93.2678345304)
596,2016,MI,Livonia,City,2649000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",37.7,36.5,38.7,96942,"['42.3971592737', ' -83.3733073683']",COREM,2649000,Core preventive services for older men,42.3971592737,-83.3733073683,yes,POINT (42.3971592737 -83.3733073683)
597,2016,MI,Lansing,City,2646000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",37.4,36.4,38.5,114297,"['42.7090711751', ' -84.5584470022']",COREM,2646000,Core preventive services for older men,42.7090711751,-84.5584470022,yes,POINT (42.7090711751 -84.5584470022)
598,2016,MI,Kalamazoo,City,2642160,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.6,30.1,33.0,74262,"['42.2748756474', ' -85.588188576']",COREW,2642160,Core preventive services for older women,42.2748756474,-85.588188576,yes,POINT (42.2748756474 -85.588188576)
599,2016,MI,Westland,City,2686000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",33.2,32.0,34.3,84094,"['42.3192220455', ' -83.3805461719']",COREM,2686000,Core preventive services for older men,42.3192220455,-83.3805461719,yes,POINT (42.3192220455 -83.3805461719)
600,2016,MI,Troy,City,2680700,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",32.8,31.7,33.8,80980,"['42.5817340358', ' -83.1457545154']",COREW,2680700,Core preventive services for older women,42.5817340358,-83.1457545154,yes,POINT (42.5817340358 -83.1457545154)
601,2016,MN,Brooklyn Park,City,2707966,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",36.7,35.3,38.1,75781,"['45.1112033916', ' -93.3505067942']",COREM,2707966,Core preventive services for older men,45.1112033916,-93.3505067942,no,POINT (45.1112033916 -93.3505067942)
602,2016,MI,Grand Rapids,City,2634000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",38.8,37.5,40.0,188040,"['42.9614815414', ' -85.6556858473']",COREM,2634000,Core preventive services for older men,42.9614815414,-85.6556858473,yes,POINT (42.9614815414 -85.6556858473)
603,2016,MO,Lee's Summit,City,2941348,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",41.5,39.7,43.3,91364,"['38.9170508128', ' -94.3814865856']",COREM,2941348,Core preventive services for older men,38.9170508128,-94.3814865856,no,POINT (38.9170508128 -94.3814865856)
604,2016,MO,Kansas City,City,2938000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",34.3,33.8,34.8,459787,"['39.1239413971', ' -94.5541236795']",COREW,2938000,Core preventive services for older women,39.1239413971,-94.5541236795,no,POINT (39.1239413971 -94.5541236795)
605,2016,MN,Rochester,City,2754880,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",44.2,43.0,45.5,106769,"['44.0150574384', ' -92.4775005494']",COREM,2754880,Core preventive services for older men,44.0150574384,-92.4775005494,no,POINT (44.0150574384 -92.4775005494)
606,2016,MO,Columbia,City,2915670,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",38.4,36.9,40.1,108500,"['38.9481109651', ' -92.3260129764']",COREW,2915670,Core preventive services for older women,38.9481109651,-92.3260129764,no,POINT (38.9481109651 -92.3260129764)
607,2016,MN,Plymouth,City,2751730,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",42.5,41.0,44.0,70576,"['45.022462874', ' -93.4616016242']",COREM,2751730,Core preventive services for older men,45.022462874,-93.4616016242,no,POINT (45.022462874 -93.4616016242)
608,2016,MO,Independence,City,2935000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",36.3,35.3,37.3,116830,"['39.0870794771', ' -94.3502748237']",COREW,2935000,Core preventive services for older women,39.0870794771,-94.3502748237,no,POINT (39.0870794771 -94.3502748237)
609,2016,MS,Jackson,City,2836000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",24.5,23.7,25.3,173514,"['32.31627222', ' -90.2124528561']",COREW,2836000,Core preventive services for older women,32.31627222,-90.2124528561,no,POINT (32.31627222 -90.2124528561)
610,2016,MS,Gulfport,City,2829700,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",33.2,31.7,34.8,67793,"['30.427377008', ' -89.0701908439']",COREM,2829700,Core preventive services for older men,30.427377008,-89.0701908439,no,POINT (30.427377008 -89.0701908439)
611,2016,MN,St. Paul,City,2758000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",35.5,34.9,36.2,285068,"['44.9477402558', ' -93.1039958305']",COREM,2758000,Core preventive services for older men,44.9477402558,-93.1039958305,no,POINT (44.9477402558 -93.1039958305)
612,2016,MO,O'Fallon,City,2954074,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",45.4,43.7,47.3,79329,"['38.7852244161', ' -90.7176856736']",COREM,2954074,Core preventive services for older men,38.7852244161,-90.7176856736,no,POINT (38.7852244161 -90.7176856736)
613,2016,MO,St. Joseph,City,2964550,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",37.3,35.8,38.8,76780,"['39.7598312179', ' -94.8209246813']",COREM,2964550,Core preventive services for older men,39.7598312179,-94.8209246813,no,POINT (39.7598312179 -94.8209246813)
614,2016,MO,Kansas City,City,2938000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",34.8,34.3,35.4,459787,"['39.1239413971', ' -94.5541236795']",COREM,2938000,Core preventive services for older men,39.1239413971,-94.5541236795,no,POINT (39.1239413971 -94.5541236795)
615,2016,MN,Plymouth,City,2751730,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",43.6,42.2,44.9,70576,"['45.022462874', ' -93.4616016242']",COREW,2751730,Core preventive services for older women,45.022462874,-93.4616016242,no,POINT (45.022462874 -93.4616016242)
616,2016,MS,Jackson,City,2836000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",30.8,29.8,31.9,173514,"['32.31627222', ' -90.2124528561']",COREM,2836000,Core preventive services for older men,32.31627222,-90.2124528561,no,POINT (32.31627222 -90.2124528561)
617,2016,MS,Gulfport,City,2829700,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.8,28.7,31.2,67793,"['30.427377008', ' -89.0701908439']",COREW,2829700,Core preventive services for older women,30.427377008,-89.0701908439,no,POINT (30.427377008 -89.0701908439)
618,2016,MO,Columbia,City,2915670,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",44.1,42.2,46.1,108500,"['38.9481109651', ' -92.3260129764']",COREM,2915670,Core preventive services for older men,38.9481109651,-92.3260129764,no,POINT (38.9481109651 -92.3260129764)
619,2016,MO,O'Fallon,City,2954074,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",41.0,39.4,42.7,79329,"['38.7852244161', ' -90.7176856736']",COREW,2954074,Core preventive services for older women,38.7852244161,-90.7176856736,no,POINT (38.7852244161 -90.7176856736)
620,2016,MN,St. Paul,City,2758000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.8,31.2,32.4,285068,"['44.9477402558', ' -93.1039958305']",COREW,2758000,Core preventive services for older women,44.9477402558,-93.1039958305,no,POINT (44.9477402558 -93.1039958305)
621,2016,MN,Rochester,City,2754880,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",39.6,38.2,40.8,106769,"['44.0150574384', ' -92.4775005494']",COREW,2754880,Core preventive services for older women,44.0150574384,-92.4775005494,no,POINT (44.0150574384 -92.4775005494)
622,2016,MO,St. Joseph,City,2964550,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",33.5,32.1,34.9,76780,"['39.7598312179', ' -94.8209246813']",COREW,2964550,Core preventive services for older women,39.7598312179,-94.8209246813,no,POINT (39.7598312179 -94.8209246813)
623,2016,MO,Lee's Summit,City,2941348,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",41.3,39.3,43.3,91364,"['38.9170508128', ' -94.3814865856']",COREW,2941348,Core preventive services for older women,38.9170508128,-94.3814865856,no,POINT (38.9170508128 -94.3814865856)
624,2016,MO,Independence,City,2935000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",36.7,35.5,37.9,116830,"['39.0870794771', ' -94.3502748237']",COREM,2935000,Core preventive services for older men,39.0870794771,-94.3502748237,no,POINT (39.0870794771 -94.3502748237)
625,2016,MO,Springfield,City,2970000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",28.3,27.4,29.1,159498,"['37.1942661484', ' -93.2914273656']",COREW,2970000,Core preventive services for older women,37.1942661484,-93.2914273656,no,POINT (37.1942661484 -93.2914273656)
626,2016,MT,Billings,City,3006550,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",36.5,35.0,38.1,104170,"['45.7893102609', ' -108.54882784']",COREW,3006550,Core preventive services for older women,45.7893102609,-108.54882784,no,POINT (45.7893102609 -108.54882784)
627,2016,NE,Omaha,City,3137000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",35.0,34.5,35.4,408958,"['41.2642309111', ' -96.0415076441']",COREW,3137000,Core preventive services for older women,41.2642309111,-96.0415076441,no,POINT (41.2642309111 -96.0415076441)
628,2016,NE,Lincoln,City,3128000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",45.4,44.5,46.4,258379,"['40.8096195695', ' -96.6806742049']",COREM,3128000,Core preventive services for older men,40.8096195695,-96.6806742049,no,POINT (40.8096195695 -96.6806742049)
629,2016,MO,Springfield,City,2970000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",35.0,33.9,36.0,159498,"['37.1942661484', ' -93.2914273656']",COREM,2970000,Core preventive services for older men,37.1942661484,-93.2914273656,no,POINT (37.1942661484 -93.2914273656)
630,2016,NV,Henderson,City,3231900,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",37.0,36.1,38.0,257729,"['36.0122394916', ' -115.037392161']",COREM,3231900,Core preventive services for older men,36.0122394916,-115.037392161,no,POINT (36.0122394916 -115.037392161)
631,2016,NE,Omaha,City,3137000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",41.2,40.6,41.8,408958,"['41.2642309111', ' -96.0415076441']",COREM,3137000,Core preventive services for older men,41.2642309111,-96.0415076441,no,POINT (41.2642309111 -96.0415076441)
632,2016,NV,Las Vegas,City,3240000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",33.2,32.7,33.7,583756,"['36.2274148438', ' -115.262670095']",COREM,3240000,Core preventive services for older men,36.2274148438,-115.262670095,no,POINT (36.2274148438 -115.262670095)
